SKOLENHETSKOD,English_avg_score,Math_avg_score,Swedish_avg_score,Swedish_as_a_second_language_avg_score,grand_avg_score,HUVUDMANNATYP,KOMMUNNAMN,SKOLENHETENS NAMN,BESÖKSADRESS,BESÖKSPOSTNR,BESÖKSPOSTORT,WEBB,FKLASS,lon,lat,Google_rating
84884375,16.458333333333332,15.766666666666666,14.891666666666666,,15.705555555555554,Kommunal,Nacka,Myrsjöskolan,Mensättravägen 42,13231,Saltsjö-Boo,http://www.myrsjo.nacka.se,J,18.268441,59.3332707,4.0
85321366,16.366666666666667,13.766666666666666,14.049999999999999,,14.727777777777776,Kommunal,Nacka,Skuru skola,Skuru Skolväg 2,13147,Nacka,http://www.skolor.nacka.se/skuru,J,18.2084817,59.3126592,2.4
85440729,13.975000000000001,10.9,14.100000000000001,,12.991666666666667,Kommunal,Sollentuna,Häggvik- Skälbyskolan ,Sollentunavägen 267 C,19124,Sollentuna,http://www.sollentuna.se/sv/skola--forskola/grundskola/skolor/haggviks-skolor/,J,17.9379346,59.4425968,5.0
85558618,14.616666666666665,11.133333333333335,12.458333333333334,13.3,12.877083333333335,Kommunal,Botkyrka,Falkbergsskolan,Östanvägen 12 A,14640,Tullinge,http://www.botkyrka.se/falkbergsskolan,N,17.8982907,59.2054288,2.6
85777315,14.858333333333334,10.533333333333333,14.550000000000002,11.8,12.935416666666669,Enskild,Sollentuna,Mikaelskolan,Ebba Brahes väg 1,19269,Sollentuna,http://www.mikaelskolan.se,J,17.9093671,59.4775131,3.3
85796724,13.916666666666666,8.9,12.949999999999998,,11.922222222222222,Enskild,Upplands-Bro,Källskolan 6-9,Skolvägen 20 E,19634,Kungsängen,http://www.kallskolan.se,N,17.7349766,59.4805779,3.8
86337537,14.341666666666667,9.766666666666666,12.508333333333335,7.999999999999999,11.154166666666667,Kommunal,Stockholm,Maltesholmsskolan,Persikogatan 44-46,16563,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/maltesholmsskolan-f-6/,J,17.8320916,59.3622178,4.0
86597125,15.833333333333334,13.833333333333334,13.050000000000002,,14.238888888888889,Kommunal,Stockholm,Hässelby Villastads skola,Riddersviksvägen 132,16572,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/hasselby-villastads-skola-f-9/,J,17.8114668,59.37882459999999,2.9
86831724,16.108333333333334,14.1,13.800000000000002,,14.669444444444446,Kommunal,Nacka,Igelboda skola,Vinterbrinksvägen 4,13332,Saltsjöbaden,http://www.igelboda.nacka.se,J,18.2763624,59.286672,4.1
86917350,11.25,4.3,12.924999999999999,,9.491666666666667,Kommunal,Norrtälje,Köpmanholms skola,Lilltorpsvägen 31-35,76018,Yxlan,https://www.norrtalje.se/info/barn-och-skola/grundskola/grundskolor/kopmanholms-skola/,J,18.930196,59.65526509999999,3.7
86937935,15.549999999999999,14.566666666666668,14.066666666666668,,14.72777777777778,Kommunal,Nacka,Sågtorpsskolan,Boo Kyrkväg 5,13236,Saltsjö-Boo,http://www.sagtorp.nacka.se,J,18.2896976,59.3350774,2.8
86985859,13.916666666666666,10.433333333333334,12.183333333333332,,12.177777777777777,Kommunal,Botkyrka,Malmsjö skola,Ringvägen 1A,14770,Grödinge,http://www.botkyrka.se/malmsjoskola,J,17.79375,59.1660292,3.4
87382179,16.55,14.766666666666666,15.783333333333333,,15.700000000000001,Enskild,Sigtuna,Väringaskolan,Skolbacken 81,19330,Sigtuna,http://www.varingaskolan.se,J,17.7255361,59.62211180000001,3.3
87425546,16.358333333333334,14.466666666666667,15.133333333333333,,15.319444444444445,Enskild,Nacka,Kunskapsskolan Nacka,Helgesons väg 10,13137,Nacka,https://www.kunskapsskolan.se,N,18.1430488,59.3095532,4.7
87521048,17.341666666666665,15.5,15.133333333333335,,15.991666666666667,Kommunal,Stockholm,Engelbrektsskolan,Valhallavägen 76,11427,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/engelbrektsskolan-f-9/,J,18.070627,59.3454498,3.4
87665835,16.175,14.0,15.291666666666666,,15.155555555555557,Kommunal,Tyresö,Strandskolan,Lagergrens väg 16,13563,Tyresö,http://www.tyreso.se,J,18.2853201,59.24350399999999,
87838841,12.241666666666667,11.033333333333331,10.3875,8.8875,10.6375,Kommunal,Stockholm,Hässelbygårdsskolan,Loviselundsvägen 10-16,16559,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/hasselbygardsskolan-f-9/,J,17.8407053,59.36877239999999,3.1
87920455,13.9,12.133333333333333,12.85,,12.96111111111111,Kommunal,Stockholm,Skönstaholmsskolan,Lördagsvägen 20,12360,Farsta,https://grundskola.stockholm/hitta-grundskola/grundskola/skonstaholmsskolan-f-6/,J,18.0957722,59.2582694,3.4
87999453,15.8875,13.600000000000001,14.525,,14.670833333333334,Enskild,Stockholm,Thea Privata Grundskola Bromma,Voltavägen 8,16869,Bromma,http://www.theagrundskola.se/,N,17.9694664,59.34574670000001,2.0
88283203,15.049999999999999,13.666666666666666,13.566666666666668,,14.094444444444443,Kommunal,Värmdö,Ösbyskolan,Ösby skolväg 4,13443,Gustavsberg,http://www.varmdo.se,J,18.4164565,59.3182561,4.6
88712672,14.008333333333335,11.933333333333332,13.75,8.649999999999999,12.085416666666665,Kommunal,Österåker,Söraskolan,Luffarbacken 82,18437,Åkersberga,http://www.osteraker.se,J,18.31014,59.4789324,3.2
88795871,16.26666666666667,15.5,14.958333333333334,,15.575000000000001,Kommunal,Stockholm,Södra Ängby skola,Blackebergsvägen 100,16851,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/sodra-angby-skola-f-9/,J,17.8916673,59.34477649999999,3.2
89317818,16.5,15.866666666666667,15.016666666666666,,15.794444444444444,Kommunal,Danderyd,Kyrkskolan,Klockar Malms väg 19-21,18234,Danderyd,https://www.danderyd.se/skolor/kyrkskolan/,J,18.0347847,59.4052666,3.5
89424201,18.016666666666666,14.700000000000001,17.175,,16.630555555555556,Enskild,Täby,Spirande lärande i Täby AB,Eskadervägen 10,18354,Täby,http://www.spiraskolan.se,J,18.09379,59.4304377,
89510449,16.291666666666668,14.966666666666667,14.758333333333335,,15.338888888888889,Kommunal,Huddinge,Kungsklippeskolan,Segersminnesvägen 8 A,14140,Huddinge,http://www.huddinge.se/kungsklippeskolan,J,18.0008625,59.2521202,4.1
89605548,13.758333333333333,10.933333333333332,14.15,,12.947222222222221,Kommunal,Stockholm,Trollbodaskolan,Pilörtsgränd 5,16576,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/trollbodaskolan-f-9/,J,17.8093953,59.3841841,2.6
89692072,15.449999999999998,11.966666666666667,14.141666666666666,,13.852777777777776,Enskild,Norrtälje,Freinetskolan Hugin,Lilla Brogatan 10,76130,Norrtälje,http://www.freinetskolanhugin.se,J,18.7049452,59.7584405,4.3
89701816,11.433333333333332,13.333333333333334,12.225000000000001,10.875,11.966666666666667,Kommunal,Huddinge,Kästaskolan,Hälsovägen 33,14152,Huddinge,http://grundskolor.huddinge.se/kastaskola/,J,17.930814,59.2257706,3.4
90537318,13.108333333333333,9.766666666666667,12.383333333333333,,11.752777777777778,Kommunal,Haninge,Vikingaskolan,Sleipnervägen 2,13652,Handen,http://haninge.se/forskola-och-skola/grundskola/,J,18.1486213,59.1634874,3.7
90561266,17.433333333333334,15.699999999999998,15.641666666666666,,16.258333333333333,Kommunal,Stockholm,Hedvig Eleonora skola,Linnégatan 54,11454,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/hedvig-eleonora-skola-f-6/,J,18.0852241,59.33611380000001,2.0
90711097,14.766666666666667,10.699999999999998,,10.533333333333333,12.0,Enskild,Stockholm,Jacobiskolan,Kirunagatan 22-28,16268,Vällingby,http://www.alazharskolan.com,J,17.8659371,59.36470019999999,3.6
90719952,13.15,,14.625,,13.8875,Kommunal,Norrtälje,Edsbro skola,Kyrkvägen 10,76298,Edsbro,http://www.norrtalje.se,J,18.4949332,59.8954813,
90732940,18.841666666666665,14.633333333333335,16.974999999999998,,16.816666666666666,Enskild,Stockholm,Internationella Engelska Skolan Bromma,Riksbyvägen 40-48,16874,Bromma,http://www.engelska.se,N,17.9445141,59.3426059,4.1
90850620,16.858333333333334,15.566666666666668,14.85,,15.758333333333335,Enskild,Stockholm,Grundskolan Metapontum,Stora Mans väg 11 C,12559,Älvsjö,http://www.metapontum.se,J,17.9764182,59.2803393,3.5
90886859,14.908333333333331,13.366666666666667,12.899999999999999,,13.725,Kommunal,Huddinge,Utsäljeskolan,Gamla Stockholmsvägen 85,14132,Segeltorp,http://www.huddinge.se/utsaljeskolan,J,17.953455,59.25055689999999,3.1
91067048,17.200000000000003,16.85,14.675,,16.24166666666667,Enskild,Nacka,Ebba Braheskolan,Kvarnholmsvägen 89,13131,Nacka,http://www.ebbabraheskolan.se,J,18.1409493,59.3158678,
91352227,14.283333333333333,12.866666666666667,13.708333333333334,,13.619444444444445,Enskild,Stockholm,Studemaskolan,Kallforsvägen 40,12432,Bandhagen,http://www.studema.se,J,18.0464269,59.2719153,4.5
91816093,16.075,14.266666666666666,14.4,,14.91388888888889,Kommunal,Stockholm,Sturebyskolan,Bastuhagsvägen 20,12242,Enskede,https://grundskola.stockholm/hitta-grundskola/grundskola/sturebyskolan-f-9/,J,18.0452063,59.27672020000001,3.6
92007673,14.983333333333334,11.766666666666666,12.666666666666666,,13.138888888888888,Kommunal,Stockholm,Västertorpsskolan,Störtloppsvägen 2,12946,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/vastertorpsskolan-f-6/,J,17.9696914,59.29158049999999,3.4
92284588,15.408333333333331,12.933333333333332,13.425000000000002,,13.922222222222222,Kommunal,Upplands-Bro,Ekhammarskolan,Skolvägen 20,19634,Kungsängen,http://www.upplands-bro.se/barn-och-utbildning/barn-och-unga-6-16-ar/kommunala-skolor/ekhammarskolan.html,N,17.7363492,59.48110750000001,2.2
92347699,15.341666666666669,12.966666666666667,13.950000000000001,10.649999999999999,13.227083333333335,Kommunal,Stockholm,Bromstensskolan,Carl Barks väg 10,16343,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/bromstensskolan-f-6/,J,17.9193446,59.37586599999999,3.3
92406445,13.408333333333333,9.5,11.674999999999999,8.816666666666666,10.849999999999998,Kommunal,Salem,Säbyskolan,Säbyhallsvägen 50,14430,Rönninge,https://www.salem.se/barn--utbildning/grundskola/grundskolor/sabyskolan/,J,17.7650058,59.20338580000001,3.3
92791803,14.275,10.833333333333334,,11.525,12.21111111111111,Kommunal,Sundbyberg,Örskolan,Örsvängen 14,17450,Sundbyberg,http://www.sundbyberg.se/orskolan,J,17.9741604,59.3772886,2.5
93320132,14.908333333333333,13.0,14.225,,14.044444444444444,Kommunal,Sigtuna,S:ta Gertruds skola,Porfyrvägen 2,19341,Sigtuna,http://www.sigtuna.se/stagertrudsskola,J,17.7515862,59.6238268,3.9
93412255,14.658333333333331,12.633333333333333,13.983333333333334,,13.758333333333333,Kommunal,Stockholm,Gubbängsskolan,Gubbängsvägen 63-69,12245,Enskede,https://grundskola.stockholm/hitta-grundskola/grundskola/gubbangsskolan-f-9/,J,18.0914975,59.2631076,3.5
93844270,14.850000000000001,12.45,13.562499999999998,,13.620833333333332,Kommunal,Nykvarn,Turingeskolan,Hökmossvägen 24,15531,Nykvarn,http://www.nykvarn.se,J,17.4175145,59.17348469999999,5.0
93968806,13.125,10.799999999999999,13.366666666666667,9.416666666666666,11.677083333333332,Kommunal,Sundbyberg,Grönkullaskolan,Mässvägen 1,17459,Sundbyberg,http://www.sundbyberg.se/gronkullaskolan,J,17.9342234,59.37734390000001,3.4
94113162,14.5625,13.600000000000001,10.75,,12.970833333333333,Kommunal,Österåker,Österskärsskolan,Tunavägen 8,18451,Österskär,http://www.osteraker.se,J,18.2986079,59.46774449999999,3.6
94677983,16.3,14.966666666666667,15.925000000000002,,15.730555555555556,Kommunal,Stockholm,Tullgårdsskolan,Tullgårdsgatan 2,11668,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/tullgardsskolan-f-6/,J,18.0818908,59.30520629999999,3.5
94791997,14.683333333333332,11.766666666666667,12.616666666666667,,13.02222222222222,Kommunal,Haninge,Svartbäcksskolan,Tyrestavägen 40,13668,Vendelsö,http://haninge.se/forskola-och-skola/grundskola/,J,18.1903852,59.1699195,
94902263,15.141666666666667,14.333333333333334,13.908333333333331,,14.46111111111111,Kommunal,Värmdö,Viks skola,Viks Skolväg 10,13935,Värmdö,http://www.varmdo.se,J,18.465845,59.3141488,4.3
94943347,15.65,9.700000000000001,13.808333333333332,14.75,13.477083333333333,Enskild,Stockholm,S:t Eriks Katolska Skola,Enskedevägen 71-73,12232,Enskede,http://www.sterikskatolskaskola.se,J,18.0747748,59.2842875,3.0
94987345,17.8125,16.45,15.5875,,16.616666666666667,Kommunal,Danderyd,Ekebyskolan,Fafnervägen 47,18266,Djursholm,https://www.danderyd.se/skolor/ekebyskolan/,J,18.0614432,59.4088083,4.5
95676943,17.483333333333334,15.299999999999999,15.241666666666667,,16.008333333333333,Kommunal,Danderyd,Kevingeskolan,Golfvägen 18-20,18257,Danderyd,https://www.danderyd.se/skolor/kevingeskolan/,J,18.031945,59.39686549999999,3.7
95747197,16.375,15.966666666666669,15.416666666666666,,15.919444444444444,Enskild,Tyresö,Brevik skola,Nytorpsvägen 32,13568,Tyresö,http://www.pysslingen.se/brevikskola,J,18.3335394,59.2301739,3.7
95869861,14.841666666666667,13.233333333333334,14.116666666666665,,14.06388888888889,Kommunal,Norrtälje,Kvisthamraskolan,Gustaf Adolfs väg 24,76140,Norrtälje,http://www.norrtalje.se,J,18.7080267,59.7540632,2.5
96330648,16.25,15.200000000000001,14.758333333333333,,15.402777777777779,Kommunal,Täby,Näsbyparksskolan,Centralvägen 37,18357,Täby,http://www.taby.se/nasbyparksskolan,N,18.0939698,59.4317663,3.2
96622957,15.483333333333334,13.733333333333334,15.083333333333334,,14.766666666666667,Enskild,Nacka,Backeboskolan,Vikingshillsvägen 68,13237,Saltsjö-Boo,http://www.backeboskolan.se,J,18.2955084,59.3570925,3.7
96984023,17.866666666666664,16.599999999999998,16.075,,16.847222222222218,Kommunal,Stockholm,Östermalmsskolan,Banérgatan 38-40,11526,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/ostermalmsskolan-f-6/,J,18.0952604,59.3372584,3.3
97400863,14.975,12.566666666666668,13.1,8.575000000000001,12.304166666666667,Kommunal,Stockholm,Vinsta grundskola västra,Sorterargatan 26,16250,Vällingby,https://grundskola.stockholm/hitta-grundskola/grundskola/vinsta-grundskola-vastra-4-9/,N,17.8533309,59.37158559999999,2.3
97655739,13.008333333333333,11.933333333333332,11.916666666666666,,12.28611111111111,Kommunal,Södertälje,Eneskolan,Mölnbovägen 25,15332,Järna,http://www.sodertalje.se/eneskolan,J,17.5572415,59.0836409,2.5
97683561,16.05,15.466666666666667,15.174999999999999,,15.563888888888888,Kommunal,Stockholm,Johan Skytteskolan,Västerängsvägen 19,12558,Älvsjö,https://grundskola.stockholm/hitta-grundskola/grundskola/johan-skytteskolan-f-9/,J,17.9825833,59.27765969999999,3.6
97686250,18.525000000000002,14.800000000000002,15.416666666666666,9.3375,14.519791666666666,Kommunal,Stockholm,Rödabergsskolan,Upplandsgatan 100,11344,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/rodabergsskolan-f-9/,J,18.0431319,59.34825929999999,4.1
97718207,14.066666666666665,13.399999999999999,15.174999999999999,,14.213888888888887,Kommunal,Norrtälje,Gottsta,Östervägen 7,76343,Hallstavik,http://www.norrtalje.se,J,18.6069879,60.03572229999999,
97762139,15.666666666666666,13.200000000000001,13.516666666666666,,14.127777777777778,Enskild,Upplands Väsby,Thoren Framtid Sandbergska,Johanneslundsvägen 3,19461,Upplands Väsby,http://www.thorenframtid.se,J,17.9200709,59.5047152,4.0
97777849,12.716666666666669,12.533333333333333,13.275,8.03888888888889,11.640972222222222,Kommunal,Järfälla,Tallbohovskolan,Snapphanevägen 17,17734,Järfälla,http://www.jarfalla.se,J,17.8472472,59.4193136,2.9
97942210,17.941666666666666,13.733333333333334,13.333333333333334,8.9,13.477083333333333,Enskild,Huddinge,Internationella Engelska Skolan Huddinge,Regulatorvägen 11,14149,Huddinge,http://www.engelska.se,N,17.9614944,59.22168239999999,3.8
97966458,13.325000000000001,11.0,12.024999999999999,,12.116666666666667,Kommunal,Stockholm,Ormkärrsskolan,Fjugestagränd 20,12472,Bandhagen,https://grundskola.stockholm/hitta-grundskola/grundskola/ormkarrsskolan-f-6/,J,18.006302,59.2624889,4.5
98070480,16.825,14.5,15.3375,,15.554166666666667,Kommunal,Stockholm,Hägerstenshamnens skola,Selmedalsringen 5,12936,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/hagerstenshamnens-skola-f-6/,J,17.9783817,59.30741030000001,3.6
98239828,14.341666666666667,12.5,14.841666666666667,,13.894444444444446,Enskild,Norrtälje,"Ekebyholmsskolan, gr",Ekebyholm 9,76291,Rimbo,http://www.ekebyholm.se,J,18.3560031,59.76853980000001,4.1
98477278,14.983333333333334,13.233333333333334,13.041666666666666,,13.752777777777778,Kommunal,Huddinge,Edboskolan,Kvartettvägen 5-7,14263,Trångsund,http://www.huddinge.se/edboskolan,J,18.1519281,59.22344069999999,4.0
98515782,9.508333333333335,8.5,5.808333333333334,,7.938888888888889,Enskild,Solna,Ängkärrskolan i Solna,Ängkärrsgatan 9,17170,Solna,http://www.angkarrskolan.se,N,17.999235,59.35021519999999,3.8
98531789,14.375,10.3,,,12.3375,Kommunal,Norrtälje,Rånäs skola,Fasternavägen 24,76296,Rånäs,https://www.norrtalje.se/info/barn-och-skola/grundskola/grundskolor/ranas-skola/,J,18.2898457,59.794588,4.5
98760751,15.808333333333335,12.766666666666666,14.733333333333333,,14.436111111111112,Enskild,Stockholm,"Kristofferskolan, gr",Marklandsbacken 11,16836,Bromma,https://kristofferskolan.se,J,17.9386922,59.3347565,4.0
98780182,15.549999999999999,9.666666666666666,12.408333333333331,10.825,12.1125,Kommunal,Lidingö,Bodals skola,Bodalsvägen 85-87,18136,Lidingö,https://www.lidingo.se/bodalsskola,J,18.1407038,59.350522,3.0
99022046,15.941666666666668,13.666666666666666,14.316666666666668,,14.641666666666667,Kommunal,Stockholm,Sköndalsskolan,Perstorpsvägen 75,12867,Sköndal,https://grundskola.stockholm/hitta-grundskola/grundskola/skondalsskolan-f-6/,J,18.1076753,59.2563582,3.8
99373839,15.15,13.4,14.516666666666666,,14.355555555555554,Kommunal,Ekerö,Ekebyhovskolan,Björkuddsvägen 98,17834,Ekerö,http://www.ekero.se/ekebyhovskolan,J,17.8047015,59.2829649,3.4
99648792,18.349999999999998,16.066666666666666,16.866666666666667,,17.094444444444445,Kommunal,Stockholm,Adolf Fredriks musikklasser,Tegnérgatan 44-46,11329,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/adolf-fredriks-musikklasser-4-9/,N,18.0513365,59.3377577,4.0
99749462,12.525,10.5,12.6,,11.875,Kommunal,Norrtälje,Långsjöskolan,Ängsvägen 4,76231,Rimbo,http://www.norrtalje.se,N,18.3622133,59.7386838,3.3
